id,Idade,Genero,Faixa_idade,Estado_onde_mora,Regiao_onde_mora,uf_onde_mora,Nivel_de_Ensino,Área_de_Formação,Qual_sua_situação_atual_de_trabalho,Nivel,Faixa_salarial,2021,ano_pesquisa,Cor/raca/etnia,PCD,experiencia_profissional_prejudicada,aspectos_prejudicados,vive_no_brasil,Cargo_Atual,2022,Não_acredito_que_minha_experiência_profissional_seja_afetada,Experiencia_prejudicada_devido_a_minha_Cor_Raça_Etnia,Experiencia_prejudicada_devido_a_minha_identidade_de_gênero,Experiencia_prejudicada_devido_ao_fato_de_ser_PCD,2023
pwoee4xdm4oyxirwa9z4pwoee4x5knur,40.0,Masculino,40-44,,Sul,PR,Graduação/Bacharelado,,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,1.0,0.0,0.0,0.0,2023.0
pwu2izyb99iksidbg0nxpwu2iz154650,49.0,Masculino,45-49,,Sudeste,SP,Pós-graduação,,Empreendedor ou Empregado (CNPJ),Sênior,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2023,Amarela,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,0.0,1.0,0.0,0.0,2023.0
pwynq6lh9kne6csubipwynq6fvnohsp4,30.0,Masculino,30-34,,Nordeste,PE,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2023,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
px6elponvu2d3o13bipx6elpokrrocqq,32.0,Feminino,30-34,,Sudeste,SP,Mestrado,,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,,2022.0,0.0,0.0,1.0,0.0,2023.0
pxcmlqvra0xxh1zmvu8uba0pxcmldvhp,29.0,Masculino,25-29,,Nordeste,PB,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pxjqt55625sipb5ygpppxjqtcr1i1zhp,35.0,Masculino,35-39,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,1.0,0.0,0.0,0.0,2023.0
pxxnnjefqnjejua9jpxxnn2c7t8rqo02,27.0,Feminino,25-29,,Sudeste,SP,Mestrado,,Freelancer,Pleno,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Analista de Dados/Data Analyst,2022.0,0.0,0.0,1.0,0.0,2023.0
py0vyz8qxqepcf9yvxpy0vyz8y8hvch7,37.0,Masculino,35-39,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
py6mzasglev27ub1pvhpmpy6mzqkwlmt,30.0,Masculino,30-34,,Sul,RS,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pybsf9ju2a0fo3pybsfya4ny1qfcgzk9,21.0,Masculino,17-21,,Sudeste,SP,Estudante de Graduação,,Estagiário,Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Negócios/Business Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pyfmdkc20mchcc2uuygpyfjplyjw0krp,31.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pykwgbvuo14h5uhi634pykwg92sgq2v5,30.0,Feminino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Analista de Dados/Data Analyst,2022.0,0.0,1.0,1.0,0.0,2023.0
pyv7i5vale2nttpyv7i86akvw3mpyc1l,21.0,Masculino,17-21,,Sudeste,SP,Estudante de Graduação,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Negócios/Business Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pyvkg6yhcju3chf5pyvk5d2zmzdbjvwq,24.0,Masculino,22-24,,Sudeste,MG,Mestrado,,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pze1my7fqkfonk27nuxpze1my7f5qknf,37.0,Feminino,35-39,,Norte,TO,Não tenho graduação formal,,Empregado (CLT),Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2023,Parda,Não,,,1.0,Outra Opção,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pzhg4bb9472m7pzhl6ozl7eyqyvpshl6,32.0,Masculino,30-34,,Sudeste,RJ,Pós-graduação,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
pzlkkd8b4msguuabj27spzlkkdhal2xh,23.0,Masculino,22-24,,Sudeste,SP,Estudante de Graduação,,"Desempregado, buscando recolocação",,,2021.0,2023,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,1.0,0.0,0.0,0.0,2023.0
pzrgaa3m6zoyenak1bpzrgaa3cz2a6xv,31.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q082hejvv7g5871sq082henj2r0eeuri,25.0,Masculino,25-29,,Centro-oeste,MS,Estudante de Graduação,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q08i82yourby1y6zarp8xq08i82yv6rj,31.0,Feminino,30-34,,Sudeste,SP,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2023,Branca,Prefiro não informar,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",,1.0,,2022.0,0.0,0.0,0.0,1.0,2023.0
q0fcqatddjp4lbejtq0fckp34ge61x3q,23.0,Feminino,22-24,,Sudeste,SP,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,,2022.0,0.0,0.0,1.0,0.0,2023.0
q0o7bsqbhl2ifadwhq0o7bvnzuy2xobu,42.0,Masculino,40-44,,Nordeste,PI,Doutorado ou Phd,,Servidor Público,,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q0y5ja9bh7e2hykq0y5jatbnsmaqiunj,22.0,Masculino,22-24,,Centro-oeste,GO,Estudante de Graduação,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2023,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de BI/BI Analyst,2022.0,1.0,0.0,0.0,0.0,2023.0
q11ub5s6eqpsaqyhncdq11ub5mt3d5lk,38.0,Feminino,35-39,,Nordeste,BA,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,,2022.0,0.0,0.0,1.0,0.0,2023.0
q1c0dp9f9hzpxt23zpq1cu9rmfugrfqo,36.0,Masculino,35-39,,Sul,PR,Pós-graduação,,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q1gm7fjuh7gxhx48r4kfs8q1gm7fi61j,35.0,Masculino,35-39,,Sul,RS,Graduação/Bacharelado,,"Desempregado, buscando recolocação",,,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q22cl2xlel4ux150q22cl2vgmh3g08xp,28.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q23q3v25v7kij3bjq016tq23q74ucaj5,34.0,Masculino,30-34,,Centro-oeste,DF,Pós-graduação,,Empregado (CLT),,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2023,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,,2022.0,0.0,0.0,1.0,0.0,2023.0
q29ht3ce1jcfybsvq29hti245tz6xyl8,28.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q2af23b19hc03sdkmq2ao3pdju57u1hz,29.0,Masculino,25-29,,,,Graduação/Bacharelado,,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Pleno,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2023,Branca,Não,,,0.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q2c2zp0a8nia8g9fi21q2c2zahn4agfa,51.0,Masculino,50-54,,Centro-oeste,MT,Pós-graduação,,Servidor Público,,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q2e9ut0icpepmq6uorq2e9ut0hpv3cjb,21.0,Masculino,17-21,,Nordeste,CE,Graduação/Bacharelado,,Trabalho na área Acadêmica/Pesquisador,,,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q2lx77nel0pxt8vtmq2lx774sg4smrtv,35.0,Masculino,35-39,,Sul,SC,Mestrado,,Empregado (CLT),Pleno,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q2so1pv5fpn7d729ywddtbq2so1pv4jy,30.0,Masculino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",,1.0,Analista de BI/BI Analyst,2022.0,0.0,1.0,0.0,0.0,2023.0
q2xw0hma1yem07gs1a0eq2xw0hs20ofa,32.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2023,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,,2022.0,1.0,0.0,0.0,0.0,2023.0
q2zsl2r80fe4wyt0gq2zslnosdikmwm4,27.0,Masculino,25-29,,Sudeste,SP,Pós-graduação,,Empreendedor ou Empregado (CNPJ),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q3rhxas74dorzahq1topq3rhxrtrl9xb,28.0,Masculino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Suporte/Analista Técnico,2022.0,1.0,0.0,0.0,0.0,2023.0
q4g911xbm0fz1tt7g7q4g916xrw7wx57,32.0,Masculino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",,1.0,Analista de Dados/Data Analyst,2022.0,0.0,1.0,0.0,0.0,2023.0
q4yxwyvn8c0k4cvos2q4yxj927mqsely,48.0,Masculino,45-49,,Centro-oeste,DF,Pós-graduação,,Servidor Público,Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,1.0,0.0,0.0,0.0,2023.0
q52n1xqhebchjwx837q52n1xdravqac0,31.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Júnior,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2023,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",,1.0,Outra Opção,2022.0,0.0,1.0,0.0,0.0,2023.0
q5ma3qpdt2fvwnl9qiyru4q5ma3q24sw,26.0,Feminino,25-29,,Sudeste,SP,Mestrado,,Empregado (CLT),Júnior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2023,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Cientista de Dados/Data Scientist,2022.0,1.0,0.0,0.0,0.0,2023.0
q5ptcatdsf7ekff4gxq5ptzbdwvwdeo0,39.0,Masculino,35-39,,Sul,PR,Pós-graduação,,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Branca,Não,,,1.0,Engenheiro de Machine Learning/ML Engineer/AI Engineer,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q5y7znou3ease1xojgjaq5y7znod4csh,25.0,Feminino,25-29,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Analista de Dados/Data Analyst,2022.0,0.0,0.0,1.0,0.0,2023.0
q5ynxz204rwtp4jw65ei8q5ynxzsa4m3,31.0,Feminino,30-34,,Sudeste,SP,Mestrado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Cientista de Dados/Data Scientist,2022.0,0.0,0.0,1.0,0.0,2023.0
q6d2e7vf445cxpuahn3c0bq6d2e7vroi,39.0,Masculino,35-39,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q6oawpkuyxiszgme83q6oaxs7g5er17s,54.0,Feminino,50-54,,Nordeste,BA,Doutorado ou Phd,,Servidor Público,Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Estatístico,2022.0,0.0,0.0,1.0,0.0,2023.0
q6s6h8s7ge9fejrg2nlcns9m8q6s6h8s,31.0,Masculino,30-34,,Nordeste,RN,Mestrado,,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Sênior,de R$ 30.001/mês a R$ 40.000/mês,2021.0,2023,Branca,Prefiro não informar,,,1.0,Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q6ww6qtf6cf5s6gjw0q6ww6zaxknkpu7,28.0,Masculino,25-29,,Sul,PR,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de BI/BI Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q6zkeylgjc2g06l5zmtfgq6zkeycnttb,38.0,Masculino,35-39,,Sudeste,SP,Mestrado,,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Prefiro não informar,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q745t0axnhjeq745tky0ya077j9vx8ym,36.0,Masculino,35-39,,Sudeste,MG,Graduação/Bacharelado,,Empregado (CLT),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q77v90u94k9ld35ct8fjtq77vzv4a41v,22.0,Masculino,22-24,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Júnior,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2023,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q7chjdavqpfzp09swq7ch1x07opql5me,28.0,Feminino,25-29,,Sul,PR,Pós-graduação,,Empregado (CLT),Júnior,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2023,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,1.0,0.0,0.0,0.0,2023.0
q7si3uj775ko0m6v2q7si3uw6g1zawy1,46.0,Feminino,45-49,,Sul,PR,Pós-graduação,,Empregado (CLT),Pleno,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2023,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de Dados/Data Analyst,2022.0,1.0,0.0,0.0,0.0,2023.0
q850yt2ja8jde44b6p1jdfq850ywydwp,41.0,Masculino,40-44,,,,Pós-graduação,,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Sênior,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2023,Branca,Não,,,0.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q8fqde81jegr4ls4q8fhwj6pox6veb1v,41.0,Masculino,40-44,,Sudeste,MG,Doutorado ou Phd,,Empregado (CLT),Sênior,de R$ 16.001/mês a R$ 20.000/mês,2021.0,2023,Branca,Não,,,1.0,Cientista de Dados/Data Scientist,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q8hz1n0xsts2lwlu2q8hn8wyjc2aqclm,30.0,Masculino,30-34,,Sudeste,SP,Mestrado,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",,1.0,Cientista de Dados/Data Scientist,2022.0,0.0,1.0,0.0,0.0,2023.0
q8qqcklydvonx36s4rhq8qqch8i7s6m6,27.0,Masculino,25-29,,Sul,RS,Estudante de Graduação,,Empregado (CLT),Júnior,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q95rpz24bhgcjb7epkq95rpwgbk0dhmv,23.0,Masculino,22-24,,Nordeste,BA,Estudante de Graduação,,Empregado (CLT),Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2023,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",,1.0,Outra Opção,2022.0,0.0,1.0,0.0,0.0,2023.0
q96m5d0dopvr9g8fnnq96m489pbi54jx,27.0,Masculino,25-29,,Sudeste,MG,Graduação/Bacharelado,,Empregado (CLT),,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2023,Preta,Sim,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",,1.0,,2022.0,0.0,1.0,0.0,1.0,2023.0
q98f3en48wvccceikkzvq98f3jaod4h6,30.0,Masculino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 12.001/mês a R$ 16.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Negócios/Business Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q98jf219f3w8ibrxklyo22k3q98jf21v,30.0,Masculino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",,1.0,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,2022.0,0.0,1.0,0.0,0.0,2023.0
q99hp0xi38ct3bl27q99hp0nhwrm1vhv,38.0,Masculino,35-39,,Sudeste,SP,Pós-graduação,,Empregado (CLT),,de R$ 20.001/mês a R$ 25.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q9coe2voxon5wo10n1w6bvsrq9coe2vf,30.0,Masculino,30-34,,Sudeste,SP,Pós-graduação,,Empregado (CLT),Pleno,de R$ 6.001/mês a R$ 8.000/mês,2021.0,2023,Branca,Não,,,1.0,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
q9el4m1m8iebt43ufq9elud8tr6qmj6j,31.0,Feminino,30-34,,Sudeste,SP,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),Júnior,de R$ 2.001/mês a R$ 3.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Cientista de Dados/Data Scientist,2022.0,0.0,0.0,1.0,0.0,2023.0
q9h7fly50llvii3v76bq9h74p1fxrgx0,43.0,Masculino,40-44,,Sul,PR,Pós-graduação,,Empregado (CLT),,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
qa5jfulaiyucxfq4qa5jf2yy1owv4qvj,29.0,Masculino,25-29,,Sudeste,RJ,Graduação/Bacharelado,,Empregado (CLT),Pleno,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
qa5zp76hut70vnnl3mqa5zp7943j0hys,21.0,Feminino,17-21,,Sudeste,SP,Estudante de Graduação,,Estagiário,Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Cientista de Dados/Data Scientist,2022.0,0.0,0.0,1.0,0.0,2023.0
qaeob538cftkc8qaeoyqngcmsw7saa0y,35.0,Feminino,35-39,,Nordeste,BA,Estudante de Graduação,,Estagiário,Júnior,de R$ 1.001/mês a R$ 2.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Analista de BI/BI Analyst,2022.0,0.0,0.0,1.0,0.0,2023.0
qahouu1z6d6zxbrqahouuvurj2rxbguy,32.0,Feminino,30-34,,Sul,SC,Mestrado,,Empregado (CLT),Pleno,de R$ 4.001/mês a R$ 6.000/mês,2021.0,2023,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,1.0,Cientista de Dados/Data Scientist,2022.0,0.0,0.0,1.0,0.0,2023.0
qaml2js1y10tf7sttqaml2jswj0un1lv,35.0,Feminino,35-39,,Sul,PR,Graduação/Bacharelado,,Empreendedor ou Empregado (CNPJ),Sênior,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Analista de BI/BI Analyst,2022.0,1.0,0.0,0.0,0.0,2023.0
qaogfw33i0f52irbedyqaogfw30t8f41,51.0,Masculino,50-54,,Nordeste,PE,Pós-graduação,,Empregado (CLT),Pleno,de R$ 8.001/mês a R$ 12.000/mês,2021.0,2023,Branca,Não,,,1.0,Analista de Dados/Data Analyst,2022.0,5421110702464140.0,2.0264803236484e+16,2.91283560132401e+16,2.46414122839279e+16,2023.0
qav0i2z6s87fuwac7xqav0i5fw88ina9,26.0,Masculino,25-29,,Sul,PR,Estudante de Graduação,,Empregado (CLT),Júnior,de R$ 3.001/mês a R$ 4.000/mês,2021.0,2023,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,1.0,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,2022.0,1.0,0.0,0.0,0.0,2023.0
